State,City, Latitude, Longitude
AK,Healy Lake,64.010439,-144.678662
AK,Hobart Bay,57.417759,-133.306571
AK,Hollis,55.515474,-132.701922
AK,Holy Cross,62.187016,-159.856068
AK,Homer,59.647445,-151.513119
AK,Hoonah,58.122421,-135.43277
AK,Hooper Bay,61.536383,-166.122887
AK,Hope,60.886124,-149.632991
AK,Houston,61.61654,-149.771654
AK,Hughes,66.044722,-154.237175
AK,Huslia,65.719268,-156.297072
AK,Hydaburg,55.20412,-132.818341
AK,Hyder,55.983313,-130.041842
AK,Igiugig,59.301224,-155.860899
AK,Iliamna,59.812806,-154.842262
AK,Ivanof Bay,55.918199,-159.493298
AK,Juneau,58.37291,-134.178445
AK,Kachemak,59.674483,-151.436778
AK,Kake,56.977698,-133.904393
AK,Kaktovik,70.121207,-143.629531
AK,Kalifornsky,60.453398,-151.220304
AK,Kaltag,64.313823,-158.779727
AK,Karluk,57.590376,-154.364949
AK,Kasaan,55.561295,-132.406618
AK,Kasigluk,60.864056,-162.537863
AK,Kasilof,60.319336,-151.232875
AK,Kenai,60.562274,-151.207971
AK,Kenny Lake,61.627171,-144.862976
AK,Ketchikan,55.35721,-131.674894
AK,Kiana,66.971322,-160.437625
AK,King Cove,55.076809,-162.321123
AK,King Salmon,58.735011,-156.529186
AK,Kipnuk,59.936452,-164.061751
AK,Kivalina,67.728579,-164.539688
AK,Klawock,55.55643,-133.086264
AK,Klukwan,59.399766,-135.886877
AK,Knik-Fairview,61.49716,-149.654505
AK,Knik River,61.461611,-149.00821
AK,Kobuk,66.924092,-156.90468
AK,Kodiak,57.792391,-152.404536
AK,Kodiak Station,57.76795,-152.595907
AK,Kokhanok,59.412874,-154.746661
AK,Koliganek,59.696632,-157.224847
AK,Kongiganak,59.964458,-162.883103
AK,Kotlik,63.028752,-163.535727
AK,Kotzebue,66.870452,-162.511447
AK,Koyuk,64.939607,-161.151272
AK,Koyukuk,64.902213,-157.694335
AK,Kupreanof,56.821295,-132.972152
AK,Kwethluk,60.793216,-161.43139
AK,Kwigillingok,59.874234,-163.205541
AK,Lake Louise,62.296945,-146.531845
AK,Lake Minchumina,63.790143,-152.462128
AK,Lakes,61.605218,-149.311468
AK,Larsen Bay,57.551423,-154.00457
AK,Lazy Mountain,61.657536,-148.928502
AK,Levelock,59.08021,-156.905229
AK,Lime,61.330481,-155.238328
AK,Livengood,65.476506,-148.422784
AK,Loring,55.606641,-131.639957
AK,Lowell Point,60.076335,-149.492662
AK,Lower Kalskag,61.515813,-160.357635
AK,Lutak,59.412217,-135.589049
AK,McCarthy,61.453957,-142.864693
AK,McGrath,62.938077,-155.548556
AK,McKinley Park,63.572867,-148.67344
AK,Manley Hot Springs,65.018757,-150.645281
AK,Manokotak,59.003787,-158.995258
AK,Marshall,61.881176,-162.060923
AK,Meadow Lakes,61.624118,-149.56229
AK,Mekoryuk,60.370781,-166.266749
AK,Mendeltna,62.145366,-146.75894
AK,Mentasta Lake,63.015164,-143.539736
AK,Mertarvik,60.810993,-164.49911
AK,Metlakatla,55.114699,-131.555726
AK,Minto,65.089635,-149.590211
AK,Moose Creek,64.716369,-147.166627
AK,Moose Pass,60.505936,-149.468361
AK,Mosquito Lake,59.474558,-136.198132
AK,Mountain,62.094448,-163.715339
AK,Mud Bay,59.151183,-135.356493
AK,Nabesna,62.495927,-143.007601
AK,Naknek,58.787581,-156.892509
AK,Nanwalek,59.326523,-151.923902
AK,Napakiak,60.682928,-161.998779
AK,Napaskiak,60.697563,-161.748916
AK,Naukati Bay,55.876985,-133.18699
AK,Nelchina,62.009856,-146.829712
AK,Nelson Lagoon,55.836649,-161.635799
AK,Nenana,64.54334,-149.071248
AK,New Allakaket,66.538603,-152.621292
AK,Newhalen,59.736763,-154.900779
AK,New Stuyahok,59.485149,-157.30837
AK,Newtok,60.935052,-164.645901
AK,Nightmute,60.464237,-164.8361
AK,Nikiski,60.725009,-151.225233
AK,Nikolaevsk,59.829553,-151.596382
AK,Nikolai,62.99852,-154.374567
AK,Nikolski,53.007863,-168.718502
AK,Ninilchik,60.061709,-151.406462
AK,Noatak,67.589497,-163.010332
AK,Nome,64.505736,-165.415307
AK,Nondalton,59.976557,-154.863921
AK,Noorvik,66.827912,-161.029217
AK,North Pole,64.752728,-147.362655
AK,Northway,62.959834,-141.837395
AK,Northway Junction,63.024127,-141.791265
AK,Northway,62.982258,-141.928056
AK,Nuiqsut,70.217102,-150.995545
AK,Nulato,64.689872,-158.28377
AK,Nunam Iqua,62.506535,-164.900384
AK,Nunapitchuk,60.882466,-162.463637
AK,Old Harbor,57.220076,-153.330288
AK,Oscarville,60.723428,-161.787508
AK,Ouzinkie,57.924915,-152.463918
AK,Palmer,61.597373,-149.114764
AK,Paxson,62.975724,-145.758901
AK,Pedro Bay,59.782161,-154.107931
AK,Pelican,57.9598,-136.216754
AK,Perryville,55.930603,-159.146786
AK,Petersburg,56.754283,-132.873808
AK,Petersville,62.452913,-150.883063
AK,Pilot Point,57.543637,-157.719016
AK,Pilot Station,61.946621,-162.878319
AK,Pitkas Point,62.037393,-163.266822
AK,Platinum,58.951278,-161.747491
AK,Pleasant Valley,64.885434,-146.898609
AK,Point Baker,56.348132,-133.616794
AK,Point Hope,68.343731,-166.669369
AK,Point Lay,69.737132,-162.835227
AK,Point MacKenzie,61.355597,-150.16935
AK,Point Possession,60.923081,-150.688844
AK,Pope-Vannoy Landing,59.570602,-154.447236
AK,Portage Creek,58.904908,-157.669052
AK,Port Alexander,56.235218,-134.653499
AK,Port Alsworth,60.157849,-154.340609
AK,Port Clarence,65.109117,-166.764457
AK,Port Graham,59.33979,-151.846501
AK,Port Heiden,56.964177,-158.580635
AK,Port Lions,57.877613,-152.865808
AK,Port Protection,56.331881,-133.60642
AK,Primrose,60.341624,-149.296448
AK,Prudhoe Bay,70.36621,-148.745529
AK,Quinhagak,59.756114,-161.890699
AK,Rampart,65.404951,-149.920918
AK,Red Devil,61.757561,-157.358451
AK,Red Dog Mine,68.064411,-162.866869
AK,Ridgeway,60.530983,-151.04435
AK,Ruby,64.72236,-155.501433
AK,Russian Mission,61.778737,-161.364257
AK,St. George,56.592794,-169.624378
AK,St. Mary's,62.065286,-163.249479
AK,St. Michael,63.464293,-162.129902
AK,St. Paul,57.179041,-170.325068
AK,Salamatof,60.605183,-151.311782
AK,Salcha,64.533781,-146.884277
AK,Sand Point,55.313385,-160.483617
AK,Savoonga,63.680766,-170.482782
AK,Saxman,55.32282,-131.588969
AK,Scammon Bay,61.842624,-165.583266
AK,Selawik,66.590751,-160.001206
AK,Seldovia,59.438699,-151.711985
AK,Seldovia,59.461229,-151.588647
AK,Seward,60.124786,-149.391581
AK,Shageluk,62.666801,-159.531424
AK,Shaktoolik,64.35904,-161.201019
AK,Shishmaref,66.238717,-166.109292
AK,Shungnak,66.887099,-157.16375
AK,Silver Springs,62.018766,-145.354854
AK,Sitka,57.193204,-135.367396
AK,Skagway,59.46436,-135.275151
AK,Skwentna,61.888689,-151.199994
AK,Slana,62.6169,-143.519733
AK,Sleetmute,61.653861,-157.10302
AK,Soldotna,60.485318,-151.069014
AK,South Naknek,58.660041,-156.98752
AK,South Van Horn,64.809734,-147.787752
AK,Stebbins,63.434606,-162.277666
AK,Steele Creek,64.926612,-147.43509
AK,Sterling,60.540533,-150.805849
AK,Stevens,66.023707,-149.080314
AK,Stony River,61.793081,-156.586967
AK,Sunrise,60.870068,-149.467798
AK,Susitna,61.54928,-150.726478
AK,Susitna North,62.147533,-149.748667
AK,Sutton-Alpine,61.741893,-148.874204
AK,Takotna,62.982342,-156.084059
AK,Talkeetna,62.271377,-150.084564
AK,Tanacross,63.32806,-143.487087
AK,Tanaina,61.657242,-149.427747
AK,Tanana,65.184555,-152.054643
AK,Tatitlek,60.893876,-146.669922
AK,Tazlina,62.056379,-145.464129
AK,Teller,65.251632,-166.350978
AK,Tenakee Springs,57.790054,-135.135446
AK,Tetlin,63.180949,-142.510382
AK,Thorne Bay,55.667027,-132.535653
AK,Togiak,59.040616,-160.431476
AK,Tok,63.328852,-143.037543
AK,Toksook Bay,60.52896,-165.105836
AK,Tolsona,62.068635,-146.123116
AK,Tonsina,61.530898,-145.110836
AK,Trapper Creek,62.418184,-150.406369
AK,Tuluksak,61.104273,-160.937572
AK,Tuntutuliak,60.385009,-162.684337
AK,Tununak,60.607081,-165.128294
AK,Twin Hills,59.081901,-160.278572
AK,Two Rivers,64.890845,-147.089884
AK,Tyonek,61.1031,-151.385939
AK,Ugashik,57.647527,-156.994899
AK,Unalakleet,63.895578,-160.798136
AK,Unalaska,53.910799,-166.527446
AK,Upper Kalskag,61.539139,-160.348716
AK,Valdez,61.083621,-146.317179
AK,Venetie,67.020608,-146.375155
AK,Wainwright,70.650082,-159.997161
AK,Wales,65.614193,-168.081118
AK,Wasilla,61.57524,-149.45684
AK,Whale Pass,56.126699,-133.197685
AK,White Mountain,64.681831,-163.411928
AK,Whitestone,64.152838,-145.906385
AK,Whitestone Logging Camp,58.06538,-135.420477
AK,Whittier,60.776683,-148.664642
AK,Willow,61.887028,-149.619671
AK,Willow Creek,61.8634,-145.197307
AK,Wiseman,67.481427,-150.160724
AK,Womens Bay,57.688669,-152.677066
AK,Wrangell,56.180779,-132.026788
AK,Yakutat,59.563588,-139.606191
AZ,Aguila,33.937516,-113.166483
AZ,Ajo,32.392279,-112.883874
AZ,Ak Chin,32.287326,-112.009078
AZ,Ak-Chin,33.019628,-112.08079
AZ,Alamo Lake,34.255851,-113.500313
AZ,Ali Chuk,31.816919,-112.558394
AZ,Ali Chukson,31.911528,-111.801625
AZ,Ali Molina,31.902547,-111.780387
AZ,Alpine,33.845523,-109.143696
AZ,Amado,31.697358,-111.060803
AZ,Anegam,32.374193,-112.034963
AZ,Antares,35.422991,-113.808288
AZ,Anthem,33.8467,-112.127014
AZ,Apache Junction,33.398314,-111.535346
AZ,Arivaca,31.574939,-111.292612
AZ,Arivaca Junction,31.738973,-111.07377
AZ,Arizona,32.750787,-111.670454
AZ,Arizona,34.854836,-114.589339
AZ,Arlington,33.334994,-112.774601
AZ,Ash Fork,35.217188,-112.491303
AZ,Avenue B and C,32.719042,-114.660049
AZ,Avondale,33.313241,-112.328949
AZ,Avra Valley,32.419517,-111.339266
AZ,Aztec,32.808134,-113.44271
AZ,Bagdad,34.577109,-113.177008
AZ,Bear Flat,34.292399,-111.067383
AZ,Beaver Dam,36.907098,-113.936313
AZ,Beaver Valley,34.342896,-111.299929
AZ,Benson,31.914497,-110.328552
AZ,Beyerville,31.392024,-110.874919
AZ,Bisbee,31.398036,-109.931834
AZ,Bitter Springs,36.61177,-111.647495
AZ,Black Canyon,34.070945,-112.122024
AZ,Blackwater,33.049138,-111.585341
AZ,Bluewater,34.170415,-114.262886
AZ,Bouse,33.898438,-113.996245
AZ,Bowie,32.324831,-109.484454
AZ,Brenda,33.672082,-113.937883
AZ,Bryce,32.925827,-109.823078
AZ,Buckeye,33.432902,-112.64818
AZ,Buckshot,32.740349,-114.483064
AZ,Bullhead,35.127368,-114.555965
AZ,Burnside,35.75336,-109.624792
AZ,Bylas,33.127656,-110.114922
AZ,Cactus Flats,32.76048,-109.721255
AZ,Cactus Forest,32.957823,-111.316922
AZ,Cameron,35.853193,-111.428585
AZ,Campo Bonito,32.562885,-110.69843
AZ,Camp Verde,34.569405,-111.857014
AZ,Cane Beds,36.934154,-112.911788
AZ,Canyon Day,33.781074,-110.037091
AZ,Carefree,33.823195,-111.913378
AZ,Carrizo,33.979354,-110.331096
AZ,Casa Blanca,33.115452,-111.908087
AZ,Casa Grande,32.907097,-111.76234
AZ,Casas Adobes,32.34171,-111.010526
AZ,Catalina,32.484899,-110.899634
AZ,Catalina Foothills,32.301872,-110.884843
AZ,Cave Creek,33.836219,-111.982084
AZ,Cedar Creek,33.891395,-110.195691
AZ,Centennial Park,36.953807,-112.981325
AZ,Central,32.868055,-109.791341
AZ,Central Heights-Midland,33.399978,-110.81527
AZ,Chandler,33.282874,-111.854943
AZ,Charco,32.247321,-112.600116
AZ,Chiawuli Tak,31.940954,-111.776473
AZ,Chilchinbito,36.491359,-110.049912
AZ,Chinle,36.150994,-109.578311
AZ,Chino Valley,34.739884,-112.406064
AZ,Chloride,35.409702,-114.197242
AZ,Christopher Creek,34.320666,-111.007141
AZ,Chuichu,32.74033,-111.782192
AZ,Cibecue,34.030367,-110.49196
AZ,Cibola,33.374085,-114.676294
AZ,Cienega Springs,34.199743,-114.21271
AZ,Citrus Park,33.531775,-112.439811
AZ,Clacks Canyon,35.220358,-114.0723
AZ,Clarkdale,34.748195,-112.058559
AZ,Claypool,33.406101,-110.841873
AZ,Clay Springs,34.359259,-110.304334
AZ,Clifton,33.029533,-109.284005
AZ,Colorado,36.970109,-112.985312
AZ,Comobabi,32.053847,-111.802885
AZ,Concho,34.471563,-109.614025
AZ,Congress,34.153175,-112.865555
AZ,Coolidge,32.959618,-111.527518
AZ,Copper Hill,33.430941,-110.746483
AZ,Cordes Lakes,34.310275,-112.107302
AZ,Cornfields,35.651343,-109.675763
AZ,Cornville,34.738959,-111.908556
AZ,Corona de Tucson,31.94948,-110.783645
AZ,Cottonwood,36.072383,-109.890236
AZ,Cottonwood,34.71939,-112.001372
AZ,Cowlic,31.804747,-111.987629
AZ,Crozier,35.422807,-113.648641
AZ,Crystal Beach,34.571382,-114.392634
AZ,Cutter,33.35838,-110.659327
AZ,Dateland,32.820909,-113.541836
AZ,Deer Creek,34.062342,-111.349481
AZ,Del Muerto,36.18694,-109.434766
AZ,Dennehotso,36.828998,-109.875694
AZ,Desert Hills,34.54675,-114.378035
AZ,Dewey-Humboldt,34.517438,-112.249771
AZ,Dilkon,35.352905,-110.307232
AZ,Dolan Springs,35.590453,-114.285179
AZ,Doney Park,35.268671,-111.505285
AZ,Donovan Estates,32.709354,-114.678223
AZ,Douglas,31.399274,-109.541292
AZ,Dragoon,32.026362,-110.036479
AZ,Drexel Heights,32.144622,-111.048868
AZ,Dripping Springs,33.104954,-110.755088
AZ,Drysdale,32.645235,-114.706782
AZ,Dudleyville,32.860011,-110.716494
AZ,Duncan,32.749981,-109.0884
AZ,Eagar,34.104946,-109.294863
AZ,East Fork,33.8107,-109.920936
AZ,East Globe,33.35121,-110.705266
AZ,East Verde Estates,34.298272,-111.364552
AZ,Ehrenberg,33.614207,-114.483003
AZ,El Capitan,33.238343,-110.783288
AZ,Elephant Head,31.765868,-110.992049
AZ,Elfrida,31.683871,-109.696681
AZ,Elgin,31.666552,-110.532704
AZ,El Mirage,33.590224,-112.327102
AZ,Eloy,32.741258,-111.594137
AZ,El Prado Estates,32.706214,-114.521481
AZ,First Mesa,35.831663,-110.368892
AZ,Flagstaff,35.185212,-111.620698
AZ,Florence,33.069367,-111.413992
AZ,Flowing Springs,34.309304,-111.334731
AZ,Flowing Wells,32.293351,-111.009706
AZ,Fort Apache,33.790071,-109.988614
AZ,Fort Defiance,35.746821,-109.068504
AZ,Fort Mohave,35.000392,-114.574847
AZ,Fort Thomas,33.030364,-109.961258
AZ,Fortuna Foothills,32.661592,-114.397523
AZ,Fort Valley,35.255416,-111.725274
AZ,Fountain Hills,33.606701,-111.737015
AZ,Franklin,32.677031,-109.072064
AZ,Fredonia,36.963378,-112.519928
AZ,Freedom Acres,34.319886,-111.305152
AZ,Gadsden,32.556384,-114.781099
AZ,Ganado,35.691873,-109.555729
AZ,Geronimo Estates,34.369442,-111.361802
AZ,Gila Bend,32.966241,-112.715463
AZ,Gila Crossing,33.273019,-112.162661
AZ,Gilbert,33.310345,-111.743121
AZ,Gisela,34.101818,-111.288021
AZ,Glendale,33.533111,-112.189901
AZ,Globe,33.39408,-110.738557
AZ,Gold Canyon,33.371483,-111.436942
AZ,Golden Shores,34.781881,-114.477749
AZ,Golden Valley,35.206066,-114.232753
AZ,Goodyear,33.254031,-112.366472
AZ,Goodyear,33.197325,-111.87239
AZ,Grand Canyon,36.049231,-112.156627
AZ,Grand Canyon West,36.004418,-113.804103
AZ,Greasewood,35.52864,-109.860867
AZ,Green Valley,31.831836,-111.025332
AZ,Greer,34.005751,-109.460586
AZ,Guadalupe,33.366453,-111.963175
AZ,Gu Oidak,31.920576,-112.023532
AZ,Hackberry,35.340096,-113.725629
AZ,Haigler Creek,34.219634,-110.971427
AZ,Haivana Nakya,32.005154,-111.712418
AZ,Hard Rock,36.030238,-110.504157
AZ,Hayden,32.994887,-110.779872
AZ,Heber-Overgaard,34.414141,-110.569561
AZ,Holbrook,34.904624,-110.16721
AZ,Hondah,34.094297,-109.934383
AZ,Hotevilla-Bacavi,35.920744,-110.640714
AZ,Houck,35.269308,-109.22344
AZ,Huachuca,31.63079,-110.342272
AZ,Hunter Creek,34.305188,-111.017571
AZ,Icehouse Canyon,33.34613,-110.801154
AZ,Indian Wells,35.40925,-110.114439
AZ,Jakes Corner,34.008251,-111.320203
AZ,Jeddito,35.768199,-110.12782
AZ,Jerome,34.74662,-112.10726
AZ,Joseph,34.963693,-110.329039
AZ,Kachina,35.092917,-111.693637
AZ,Kaibab,36.879665,-112.725597
AZ,Kaibito,36.592003,-111.107135
AZ,Kaka,32.511375,-112.316694
AZ,Katherine,35.22077,-114.561326
AZ,Kayenta,36.717169,-110.260459
AZ,Keams Canyon,35.820837,-110.203743
AZ,Kearny,33.055967,-110.90819
AZ,Kingman,35.216803,-114.016734
AZ,Kino Springs,31.364128,-110.809745
AZ,Klagetoh,35.499997,-109.530457
AZ,Kohatk,32.578281,-112.003013
AZ,Kohls Ranch,34.321053,-111.083855
AZ,Komatke,33.295289,-112.16154
AZ,Ko Vaya,32.081502,-111.895875
AZ,Kykotsmovi,35.810245,-110.656849
AZ,Lake Havasu,34.500134,-114.312245
AZ,Lake Montezuma,34.636908,-111.800945
AZ,Lake of the Woods,34.152512,-109.994567
AZ,La Paz Valley,33.557783,-114.24344
AZ,Lazy Y U,35.136913,-113.968463
AZ,LeChee,36.860883,-111.424438
AZ,Leupp,35.296609,-111.003626
AZ,Linden,34.269472,-110.13637
AZ,Litchfield Park,33.501761,-112.35947
AZ,Littlefield,36.866273,-113.935838
AZ,Littletown,32.130494,-110.872812
AZ,Lower Santan,33.142753,-111.785319
AZ,Low Mountain,35.948058,-110.100455
AZ,Lukachukai,36.411233,-109.225538
AZ,Lupton,35.35474,-109.052822
AZ,McConnico,35.163604,-114.089798
AZ,McNary,34.092151,-109.851386
AZ,McNeal,31.610078,-109.658267
AZ,Maish Vaya,32.170295,-112.134197
AZ,Mammoth,32.723414,-110.644553
AZ,Many Farms,36.342893,-109.637623
AZ,Marana,32.465045,-111.139555
AZ,Maricopa,33.045487,-112.015485
AZ,Maricopa Colony,33.36259,-112.226809
AZ,Martinez Lake,32.98642,-114.468337
AZ,Mayer,34.423366,-112.240791
AZ,Mead Ranch,34.34613,-111.142802
AZ,Meadview,35.953156,-114.078871
AZ,Mesa,33.401926,-111.717379
AZ,Mesa del Caballo,34.285966,-111.295222
AZ,Mescal,31.96743,-110.436582
AZ,Mesquite Creek,34.960597,-114.571385
AZ,Miami,33.395008,-110.872236
AZ,Miracle Valley,31.3829,-110.148538
AZ,Moccasin,36.909836,-112.754507
AZ,Moenkopi,36.112484,-111.221242
AZ,Mohave Valley,34.902431,-114.571389
AZ,Mojave Ranch Estates,34.944901,-114.590643
AZ,Morenci,33.052197,-109.326476
AZ,Morristown,33.855876,-112.612858
AZ,Mountainaire,35.093767,-111.645195
AZ,Munds Park,34.919646,-111.613355
AZ,Naco,31.345999,-109.927089
AZ,Nazlini,35.911225,-109.474672
AZ,Nelson,32.42981,-111.264924
AZ,New Kingman-Butler,35.264487,-114.009081
AZ,New River,33.882591,-112.086107
AZ,Nogales,31.362463,-110.933538
AZ,Nolic,32.034183,-111.955021
AZ,North Fork,34.01057,-109.959543
AZ,Nutrioso,33.951437,-109.205912
AZ,Oak Springs,35.476055,-109.131765
AZ,Oatman,35.027375,-114.38386
AZ,Oljato-Monument Valley,36.98732,-110.209593
AZ,Oracle,32.609207,-110.781782
AZ,Orange Grove Mobile Manor,32.598451,-114.660588
AZ,Oro Valley,32.422094,-110.976235
AZ,Oxbow Estates,34.180335,-111.343012
AZ,Padre Ranchitos,32.649591,-114.641584
AZ,Page,36.941843,-111.513633
AZ,Palominas,31.387556,-110.115065
AZ,Paradise Valley,33.552157,-111.96133
AZ,Parker,34.033963,-114.228159
AZ,Parker Strip,34.270724,-114.129654
AZ,Parks,35.285249,-111.967182
AZ,Patagonia,31.544744,-110.745463
AZ,Paulden,34.889889,-112.493777
AZ,Payson,34.243893,-111.31884
AZ,Peach Springs,35.53145,-113.43198
AZ,Peeples Valley,34.277224,-112.765341
AZ,Peoria,33.786196,-112.308015
AZ,Peridot,33.30096,-110.452016
AZ,Phoenix,33.572154,-112.090132
AZ,Picacho,32.710189,-111.494188
AZ,Picture Rocks,32.343275,-111.249365
AZ,Pima,32.88156,-109.843764
AZ,Pimaco Two,31.966573,-110.466286
AZ,Pinal,33.379854,-110.757455
AZ,Pine,34.380348,-111.460477
AZ,Pinedale,34.320724,-110.259901
AZ,Pine Lake,35.088699,-113.873929
AZ,Pinetop Country Club,34.116335,-109.891035
AZ,Pinetop-Lakeside,34.15148,-109.967507
AZ,Pinion Pines,35.14663,-113.905814
AZ,Pinon,36.098856,-110.219116
AZ,Pirtleville,31.360894,-109.566052
AZ,Pisinemo,32.034917,-112.319228
AZ,Poston,33.99208,-114.404566
AZ,Prescott,34.579298,-112.448396
AZ,Prescott Valley,34.597696,-112.315585
AZ,Quartzsite,33.667507,-114.217041
AZ,Queen Creek,33.24083,-111.642876
AZ,Queen Valley,33.273226,-111.317862
AZ,Rainbow,33.873032,-109.976274
AZ,Rancho Mesa Verde,32.594385,-114.655084
AZ,Red Mesa,36.971111,-109.36982
AZ,Red Rock,36.601117,-109.064539
AZ,Red Rock,32.561182,-111.374004
AZ,Rillito,32.415687,-111.154937
AZ,Rincon Valley,32.112127,-110.687644
AZ,Rio Rico,31.498168,-110.987798
AZ,Rio Verde,33.726592,-111.675849
AZ,Rock House,33.630654,-110.941078
AZ,Rock Point,36.696848,-109.619491
AZ,Roosevelt,33.657393,-111.127051
AZ,Rough Rock,36.409489,-109.868403
AZ,Round Rock,36.504256,-109.463156
AZ,Round Valley,34.187758,-111.301801
AZ,Rye,34.097775,-111.354263
AZ,Sacate,33.141648,-111.981088
AZ,Sacaton,33.079286,-111.768246
AZ,Sacaton Flats,33.055897,-111.658992
AZ,Saddlebrooke,32.54038,-110.85627
AZ,Safford,32.832106,-109.701233
AZ,Sahuarita,31.932071,-110.965097
AZ,St. David,31.886037,-110.221485
AZ,St. Johns,34.500368,-109.37691
AZ,St. Johns,33.308487,-112.197381
AZ,St. Michaels,35.660559,-109.096174
AZ,Salome,33.777761,-113.606052
AZ,San Carlos,33.344522,-110.477717
AZ,Sanders,35.209558,-109.322378
AZ,San Jose,32.817963,-109.5948
AZ,San Luis,32.486434,-114.724142
AZ,San Manuel,32.60603,-110.647113
AZ,San Miguel,31.629493,-111.780134
AZ,San Simon,32.267976,-109.23099
AZ,Santa Cruz,33.232701,-112.159368
AZ,San Tan Valley,33.187902,-111.547267
AZ,Santa Rosa,32.332558,-112.046404
AZ,Sawmill,35.894089,-109.157213
AZ,Scenic,36.793589,-114.012752
AZ,Scottsdale,33.684347,-111.86112
AZ,Seba Dalkai,35.478933,-110.4511
AZ,Second Mesa,35.851387,-110.49799
AZ,Sedona,34.857401,-111.795356
AZ,Sehili,36.280772,-109.185521
AZ,Seligman,35.3256,-112.857246
AZ,Sells,31.920874,-111.87087
AZ,Seven Mile,33.788181,-109.958554
AZ,Shongopovi,35.809701,-110.533441
AZ,Shonto,36.587043,-110.662477
AZ,Show Low,34.265109,-110.0383
AZ,Sierra Vista,31.56541,-110.314508
AZ,Sierra Vista Southeast,31.452512,-110.218977
AZ,Six Shooter Canyon,33.366782,-110.774601
AZ,Snowflake,34.521459,-110.091182
AZ,So-Hi,35.252725,-114.141482
AZ,Solomon,32.813811,-109.628931
AZ,Somerton,32.60204,-114.695775
AZ,Sonoita,31.66561,-110.639105
AZ,South Komelik,31.714472,-111.774415
AZ,South Tucson,32.195447,-110.969124
AZ,Springerville,34.171921,-109.306892
AZ,Spring Valley,34.353089,-112.151313
AZ,Stanfield,32.879365,-111.962771
AZ,Star Valley,34.254685,-111.220709
AZ,Steamboat,35.752636,-109.850583
AZ,Stotonic,33.152793,-111.816729
AZ,Strawberry,34.403132,-111.497805
AZ,Summerhaven,32.441596,-110.7766
AZ,Summit,32.065728,-110.948662
AZ,Sun,33.6155,-112.283108
AZ,Sun,33.671383,-112.357187
AZ,Sunizona,31.884058,-109.6329
AZ,Sun Lakes,33.214955,-111.869973
AZ,Sun Valley,34.982932,-110.031968
AZ,Sunwest,33.650984,-113.409131
AZ,Supai,36.229964,-112.692609
AZ,Superior,33.285146,-111.1103
AZ,Surprise,33.670612,-112.452674
AZ,Sweet Water,33.12,-111.837866
AZ,Swift Trail Junction,32.727193,-109.718114
AZ,Tacna,32.700415,-113.961769
AZ,Tanque Verde,32.268445,-110.744244
AZ,Tat Momoli,32.601195,-111.886129
AZ,Taylor,34.442748,-110.098534
AZ,Teec Nos Pos,36.933283,-109.064119
AZ,Tees Toh,35.485985,-110.405572
AZ,Tempe,33.388414,-111.931782
AZ,Thatcher,32.849292,-109.743179
AZ,Theba,32.918231,-112.889776
AZ,Three Points,32.059593,-111.286538
AZ,Tolani Lake,35.430955,-110.84315
